order_item_id,order_id,sku,product_name,category,quantity,unit_price
10839,2619,HOM-1658,Storage Bin,Home,1,167.59
10840,2879,APP-5847,Canvas Tote,Apparel,1,100.73
10841,2517,APP-3002,Canvas Tote,Apparel,1,9.15
10842,1153,HOM-6394,Candle Set,Home,1,106.66
10843,3055,KIT-8185,Spice Rack,Kitchen,4,101.22
10844,613,OUT-6760,Trail Backpack,Outdoors,1,171.54
10845,4277,OFF-6080,Notebook Set,Office,2,161.77
10846,3615,OUT-2924,Headlamp,Outdoors,3,92.11
10847,4542,ELE-5950,Wireless Earbuds,Electronics,2,129.93
10848,3489,OFF-9603,Notebook Set,Office,2,165.26
10849,1271,OUT-9425,Hiking Poles,Outdoors,1,53.65
10850,128,KIT-4890,Spice Rack,Kitchen,1,149.26
10851,4095,APP-8367,Canvas Tote,Apparel,5,61.09
10852,2630,HOM-9260,Table Lamp,Home,3,74.81
10853,635,APP-4042,Baseball Cap,Apparel,3,61.58
10854,1918,KIT-3288,Mixing Bowls,Kitchen,2,64.75
10855,1112,ELE-4384,Bluetooth Speaker,Electronics,1,81.08
10856,2364,HOM-4774,Storage Bin,Home,2,97.45
10857,4914,KIT-3999,Mixing Bowls,Kitchen,5,179.0
10858,2507,OUT-6939,Headlamp,Outdoors,2,180.37
10859,3748,OUT-7078,Camp Chair,Outdoors,1,183.24
10860,2639,OUT-8725,Trail Backpack,Outdoors,1,43.0
10861,1337,OFF-9730,Notebook Set,Office,2,121.43
10862,877,OFF-1668,Standing Mat,Office,1,98.63
10863,2059,OUT-3826,Trail Backpack,Outdoors,2,21.83
10864,4377,OFF-6912,Desk Organizer,Office,2,73.84
10865,1617,ELE-7314,Webcam HD,Electronics,3,32.03
10866,13,APP-3224,Rain Jacket,Apparel,1,32.87
10867,2282,APP-2976,Zip Hoodie,Apparel,1,138.34
10868,4122,APP-7311,Canvas Tote,Apparel,1,89.46
10869,2043,KIT-6054,Mixing Bowls,Kitchen,2,13.22
10870,182,ELE-5954,USB-C Hub,Electronics,1,38.94
10871,2657,KIT-1384,French Press,Kitchen,1,188.25
10872,208,APP-2815,Baseball Cap,Apparel,5,157.85
10873,3535,HOM-9350,Throw Blanket,Home,4,13.01
10874,25,ELE-1839,Wireless Earbuds,Electronics,1,33.36
10875,2964,OFF-7733,Whiteboard,Office,2,60.41
10876,3217,ELE-3646,USB-C Hub,Electronics,1,120.78
10877,256,ELE-9878,Wireless Earbuds,Electronics,2,68.48
10878,3234,ELE-3288,Webcam HD,Electronics,2,134.1
10879,4011,ELE-7172,USB-C Hub,Electronics,4,30.64
10880,4621,HOM-9055,Storage Bin,Home,4,177.02
10881,2059,ELE-8389,USB-C Hub,Electronics,1,165.4
10882,1731,ELE-1181,Wireless Earbuds,Electronics,1,129.47
10883,2225,OFF-3400,Standing Mat,Office,1,54.74
10884,71,KIT-6971,Cutting Board,Kitchen,2,185.19
10885,919,KIT-9351,Spice Rack,Kitchen,2,167.77
10886,1737,APP-9073,Rain Jacket,Apparel,1,159.82
10887,4622,APP-9284,Baseball Cap,Apparel,2,175.09
10888,1270,OUT-2157,Headlamp,Outdoors,1,126.31
10889,651,OUT-7377,Trail Backpack,Outdoors,1,129.68
10890,1776,HOM-8050,Storage Bin,Home,1,136.3
10891,660,OFF-3222,Whiteboard,Office,2,87.53
10892,3766,OUT-3448,Headlamp,Outdoors,1,102.09
10893,2482,OFF-2413,Standing Mat,Office,1,169.5
10894,3491,HOM-8204,Wall Clock,Home,3,61.23
10895,4180,APP-3834,Rain Jacket,Apparel,1,158.27
10896,2177,ELE-9773,Webcam HD,Electronics,1,43.46
10897,2173,HOM-6046,Throw Blanket,Home,1,127.06
10898,4241,ELE-3576,USB-C Hub,Electronics,1,176.62
10899,2721,APP-1139,Rain Jacket,Apparel,1,180.01
10900,766,HOM-4666,Wall Clock,Home,1,8.08
10901,2720,OFF-3609,Whiteboard,Office,1,143.67
10902,4994,ELE-3454,Bluetooth Speaker,Electronics,1,157.46
10903,3574,ELE-7215,USB-C Hub,Electronics,2,83.1
10904,1587,APP-6931,Canvas Tote,Apparel,1,105.45
10905,1200,OFF-9413,Standing Mat,Office,1,134.44
10906,782,HOM-2802,Throw Blanket,Home,1,173.76
10907,3954,KIT-7514,Spice Rack,Kitchen,2,74.44
10908,4667,OUT-3573,Trail Backpack,Outdoors,1,23.06
10909,4016,KIT-1277,Spice Rack,Kitchen,1,98.59
10910,449,APP-4474,Canvas Tote,Apparel,2,154.15
10911,447,OUT-3012,Trail Backpack,Outdoors,1,128.97
10912,178,HOM-5939,Throw Blanket,Home,2,154.2
10913,449,OUT-4082,Headlamp,Outdoors,1,25.38
10914,3784,OUT-6744,Insulated Bottle,Outdoors,2,30.92
10915,372,OFF-6546,Whiteboard,Office,2,17.32
10916,3524,KIT-9375,Chef Knife,Kitchen,1,99.93
10917,1211,OFF-4993,Notebook Set,Office,1,41.98
10918,4844,APP-2926,Crew Socks 3-Pack,Apparel,2,178.95
10919,3962,HOM-5449,Storage Bin,Home,1,181.04
10920,1588,HOM-8620,Throw Blanket,Home,1,156.07
10921,1553,OUT-2894,Insulated Bottle,Outdoors,1,115.35
10922,3120,KIT-6722,Spice Rack,Kitchen,2,171.7
10923,4869,KIT-8511,Chef Knife,Kitchen,2,180.65
10924,4542,APP-9091,Rain Jacket,Apparel,1,54.89
10925,3548,HOM-4649,Wall Clock,Home,1,85.15
10926,236,KIT-4439,Cutting Board,Kitchen,1,112.01
10927,441,KIT-7028,French Press,Kitchen,2,133.85
10928,2287,ELE-8021,USB-C Hub,Electronics,1,127.92
10929,2040,OUT-1460,Hiking Poles,Outdoors,3,54.4
10930,2613,HOM-8801,Throw Blanket,Home,2,181.43
10931,4042,OUT-3829,Hiking Poles,Outdoors,1,158.42
10932,3751,KIT-9061,Spice Rack,Kitchen,2,105.8
10933,3719,OFF-7358,Desk Organizer,Office,1,15.69
10934,1676,ELE-4422,USB-C Hub,Electronics,1,58.84
10935,1890,OUT-3565,Hiking Poles,Outdoors,1,120.03
10936,4018,ELE-4447,Power Bank,Electronics,5,149.5
10937,4820,APP-1088,Zip Hoodie,Apparel,1,69.5
10938,4665,APP-3558,Zip Hoodie,Apparel,1,185.77
10939,4855,KIT-2730,Cutting Board,Kitchen,1,136.43
10940,651,ELE-2528,Bluetooth Speaker,Electronics,2,186.52
10941,345,KIT-8903,Mixing Bowls,Kitchen,3,36.99
10942,830,ELE-2829,Power Bank,Electronics,2,99.38
10943,68,OFF-6462,Whiteboard,Office,1,174.78
10944,1808,OFF-2642,Whiteboard,Office,1,188.43
10945,1054,ELE-7542,USB-C Hub,Electronics,1,79.34
10946,1567,HOM-5520,Storage Bin,Home,2,80.3
10947,587,HOM-1029,Storage Bin,Home,1,151.79
10948,4116,ELE-5081,Webcam HD,Electronics,2,160.3
10949,3520,OFF-1036,Ergo Mouse,Office,2,27.67
10950,1281,HOM-4951,Throw Blanket,Home,1,140.83
10951,4135,ELE-5392,Bluetooth Speaker,Electronics,3,7.37
10952,4046,OFF-5137,Notebook Set,Office,2,46.46
10953,1305,ELE-8956,USB-C Hub,Electronics,3,180.62
10954,446,APP-9028,Canvas Tote,Apparel,2,13.22
10955,2647,ELE-5870,Wireless Earbuds,Electronics,4,57.86
10956,30,ELE-2098,Wireless Earbuds,Electronics,2,85.58
10957,228,APP-3249,Crew Socks 3-Pack,Apparel,2,17.46
10958,2569,HOM-4236,Wall Clock,Home,1,131.23
10959,2405,KIT-5032,Cutting Board,Kitchen,1,129.5
10960,3924,APP-9723,Rain Jacket,Apparel,1,24.54
10961,4504,HOM-6080,Storage Bin,Home,1,110.83
10962,2203,OFF-7531,Standing Mat,Office,1,119.62
10963,3321,APP-6542,Canvas Tote,Apparel,1,87.54
10964,1827,OFF-4966,Whiteboard,Office,2,22.32
10965,3490,ELE-8694,USB-C Hub,Electronics,4,33.0
10966,1480,OUT-9442,Insulated Bottle,Outdoors,3,19.07
10967,2626,ELE-2971,Webcam HD,Electronics,1,110.75
10968,1039,HOM-2933,Table Lamp,Home,4,27.45
10969,2287,OUT-6186,Hiking Poles,Outdoors,1,12.97
10970,2578,OUT-6409,Camp Chair,Outdoors,1,141.85
10971,844,APP-1367,Zip Hoodie,Apparel,1,88.03
10972,3206,OUT-3047,Headlamp,Outdoors,2,30.23
10973,2249,ELE-3316,Bluetooth Speaker,Electronics,2,48.18
10974,2076,HOM-1675,Throw Blanket,Home,2,55.67
10975,319,OFF-3070,Standing Mat,Office,3,116.54
10976,4961,KIT-8763,Mixing Bowls,Kitchen,1,32.5
10977,2042,KIT-4431,Cutting Board,Kitchen,5,44.03
10978,2923,OUT-2392,Insulated Bottle,Outdoors,4,122.64
10979,2250,ELE-1222,Bluetooth Speaker,Electronics,2,74.47
10980,3556,KIT-8673,Cutting Board,Kitchen,1,151.69
10981,564,OUT-7893,Camp Chair,Outdoors,2,177.15
10982,2285,OFF-2429,Ergo Mouse,Office,1,63.46
10983,2066,OFF-9250,Ergo Mouse,Office,1,93.47
10984,4802,APP-1975,Zip Hoodie,Apparel,1,93.45
10985,2178,KIT-5506,Mixing Bowls,Kitchen,2,43.96
10986,3785,ELE-4444,Bluetooth Speaker,Electronics,3,42.25
10987,3423,HOM-8978,Throw Blanket,Home,5,57.84
10988,4142,ELE-8511,Webcam HD,Electronics,1,25.9
10989,1195,ELE-3953,Power Bank,Electronics,1,70.9
10990,3427,OUT-5862,Insulated Bottle,Outdoors,2,65.05
10991,1563,KIT-8849,Chef Knife,Kitchen,3,60.78
10992,669,OUT-8557,Trail Backpack,Outdoors,4,68.92
10993,3083,ELE-2772,Power Bank,Electronics,1,140.42
10994,3012,APP-7117,Crew Socks 3-Pack,Apparel,1,85.49
10995,2138,HOM-4007,Candle Set,Home,1,32.16
10996,4483,HOM-8171,Throw Blanket,Home,2,84.34
10997,1025,HOM-6336,Table Lamp,Home,3,163.5
10998,1472,HOM-4650,Throw Blanket,Home,4,35.52
10999,4564,OUT-9083,Headlamp,Outdoors,2,127.7
11000,4078,HOM-6371,Table Lamp,Home,2,109.69
11001,4822,OUT-4980,Camp Chair,Outdoors,3,116.38
11002,4049,APP-7115,Canvas Tote,Apparel,2,183.19
11003,2005,APP-4910,Rain Jacket,Apparel,1,101.31
11004,816,OFF-1229,Standing Mat,Office,2,73.85
11005,3598,OUT-1377,Headlamp,Outdoors,2,96.53
11006,2844,APP-5290,Canvas Tote,Apparel,2,140.86
11007,443,APP-7310,Zip Hoodie,Apparel,1,50.69
11008,114,OUT-3659,Hiking Poles,Outdoors,3,48.7
11009,2323,KIT-7254,Chef Knife,Kitchen,2,138.5
11010,2665,OFF-5102,Ergo Mouse,Office,1,153.23
11011,549,APP-3399,Baseball Cap,Apparel,1,118.91
11012,3121,KIT-6329,Mixing Bowls,Kitchen,5,84.25
11013,1760,OFF-8685,Whiteboard,Office,2,46.74
11014,3616,ELE-5607,Wireless Earbuds,Electronics,1,83.34
11015,2964,KIT-3185,Cutting Board,Kitchen,2,82.12
11016,835,HOM-8948,Wall Clock,Home,1,168.02
11017,178,APP-1062,Zip Hoodie,Apparel,1,136.88
11018,4616,ELE-2299,Power Bank,Electronics,2,158.06
11019,114,OUT-4746,Hiking Poles,Outdoors,1,189.27
11020,4991,ELE-3646,Wireless Earbuds,Electronics,3,22.96
11021,1003,APP-2411,Crew Socks 3-Pack,Apparel,1,152.11
11022,847,OUT-4179,Hiking Poles,Outdoors,2,49.44
11023,4796,OUT-5787,Camp Chair,Outdoors,2,101.68
11024,2617,OUT-4020,Insulated Bottle,Outdoors,1,15.63
11025,3324,ELE-4613,Power Bank,Electronics,1,99.54
11026,4039,APP-6193,Zip Hoodie,Apparel,1,165.74
11027,4460,OUT-3962,Trail Backpack,Outdoors,1,52.7
11028,4882,KIT-9056,Mixing Bowls,Kitchen,2,32.15
11029,2491,HOM-8543,Throw Blanket,Home,1,157.63
11030,976,OUT-5370,Headlamp,Outdoors,2,165.38
11031,2728,OFF-3802,Whiteboard,Office,3,76.17
11032,2542,KIT-5815,Spice Rack,Kitchen,2,64.29
11033,348,APP-8615,Zip Hoodie,Apparel,1,149.46
11034,2217,OFF-1899,Whiteboard,Office,1,122.66
11035,978,ELE-2845,Bluetooth Speaker,Electronics,4,21.38
11036,4526,OFF-8603,Whiteboard,Office,3,37.68
11037,4679,KIT-6752,Chef Knife,Kitchen,4,150.74
11038,3684,ELE-9085,USB-C Hub,Electronics,1,30.18
11039,3081,KIT-7973,Mixing Bowls,Kitchen,5,75.43
11040,4171,ELE-4281,Power Bank,Electronics,3,138.24
11041,1563,OFF-9112,Standing Mat,Office,2,136.18
11042,1519,KIT-5583,French Press,Kitchen,2,97.67
11043,4060,APP-5826,Crew Socks 3-Pack,Apparel,2,152.87
11044,3436,OUT-1983,Trail Backpack,Outdoors,1,35.04
11045,3322,OUT-2563,Trail Backpack,Outdoors,1,12.45
11046,3714,HOM-9568,Throw Blanket,Home,1,159.88
11047,3901,OFF-3302,Whiteboard,Office,3,73.33
11048,3446,ELE-9857,USB-C Hub,Electronics,2,37.43
11049,2438,ELE-3437,Power Bank,Electronics,2,129.56
11050,1088,OUT-1619,Trail Backpack,Outdoors,1,98.31
11051,380,OFF-8298,Whiteboard,Office,1,187.06
11052,4690,ELE-1383,Webcam HD,Electronics,1,41.91
11053,143,HOM-6943,Storage Bin,Home,2,97.92
11054,2103,HOM-1172,Table Lamp,Home,1,12.54
11055,319,OFF-4567,Standing Mat,Office,1,116.33
11056,16,OUT-5569,Trail Backpack,Outdoors,3,149.22
11057,2160,KIT-3846,Cutting Board,Kitchen,1,164.38
11058,70,OUT-5103,Headlamp,Outdoors,1,61.47
11059,1097,OFF-4584,Ergo Mouse,Office,1,25.97
11060,2704,HOM-6911,Candle Set,Home,2,79.53
11061,3700,KIT-9331,Chef Knife,Kitchen,2,156.05
11062,4452,KIT-9370,Chef Knife,Kitchen,1,55.79
11063,118,KIT-5106,Spice Rack,Kitchen,1,40.58
11064,2517,OUT-5883,Insulated Bottle,Outdoors,1,46.16
11065,1616,APP-9822,Rain Jacket,Apparel,2,59.21
11066,35,OFF-4137,Standing Mat,Office,1,111.39
11067,2432,HOM-7733,Storage Bin,Home,1,61.2
11068,320,APP-8747,Rain Jacket,Apparel,1,181.22
11069,4679,OUT-4684,Camp Chair,Outdoors,3,166.89
11070,380,OUT-6908,Headlamp,Outdoors,1,16.32
11071,1014,HOM-9238,Throw Blanket,Home,1,35.29
11072,4166,OUT-6244,Headlamp,Outdoors,1,133.99
11073,2187,APP-7823,Crew Socks 3-Pack,Apparel,2,42.06
11074,3040,KIT-9162,Chef Knife,Kitchen,1,29.81
11075,991,OFF-3090,Whiteboard,Office,1,178.09
11076,983,OUT-4793,Insulated Bottle,Outdoors,1,19.85
11077,1030,KIT-1620,Spice Rack,Kitchen,1,146.8
11078,4916,APP-5899,Canvas Tote,Apparel,4,102.5
11079,3882,APP-6810,Canvas Tote,Apparel,1,44.22
11080,3382,OUT-7025,Camp Chair,Outdoors,1,89.12
11081,3220,KIT-2845,French Press,Kitchen,5,18.0
11082,1435,HOM-6706,Storage Bin,Home,1,181.13
11083,40,OFF-9351,Standing Mat,Office,3,135.97
11084,3215,ELE-1919,Power Bank,Electronics,1,100.38
11085,1782,OFF-9833,Whiteboard,Office,3,42.36
11086,3846,HOM-2205,Throw Blanket,Home,2,122.64
11087,574,OFF-2398,Standing Mat,Office,2,64.31
11088,1974,ELE-8845,Power Bank,Electronics,1,188.62
11089,148,APP-7639,Canvas Tote,Apparel,3,155.89
11090,804,OFF-1875,Desk Organizer,Office,3,173.52
11091,1025,OFF-6410,Desk Organizer,Office,1,82.94
11092,4806,OFF-3912,Desk Organizer,Office,1,167.92
11093,2094,KIT-6985,French Press,Kitchen,5,122.02
11094,4575,KIT-4530,Mixing Bowls,Kitchen,1,81.93
11095,4545,OUT-5522,Camp Chair,Outdoors,2,184.06
11096,799,APP-7867,Crew Socks 3-Pack,Apparel,2,113.82
11097,2570,HOM-3225,Candle Set,Home,3,104.95
11098,885,KIT-5714,Cutting Board,Kitchen,3,52.83
11099,4284,KIT-1774,Spice Rack,Kitchen,1,105.57
11100,4403,OFF-1818,Whiteboard,Office,1,152.31
11101,4035,HOM-4893,Throw Blanket,Home,2,176.82
11102,1455,HOM-3383,Candle Set,Home,1,182.12
11103,53,HOM-6740,Throw Blanket,Home,4,42.84
11104,4310,APP-8499,Crew Socks 3-Pack,Apparel,2,184.84
11105,4639,HOM-3669,Table Lamp,Home,1,189.38
11106,3598,OUT-2520,Headlamp,Outdoors,2,14.8
11107,2509,ELE-8453,Power Bank,Electronics,2,48.2
11108,198,HOM-1207,Storage Bin,Home,4,172.04
11109,960,APP-9566,Canvas Tote,Apparel,1,159.36
11110,3707,OFF-5552,Standing Mat,Office,1,123.5
11111,3332,KIT-8108,Mixing Bowls,Kitchen,2,28.69
11112,2314,ELE-2645,USB-C Hub,Electronics,2,179.48
11113,4956,HOM-3908,Table Lamp,Home,2,114.07
11114,4033,KIT-1589,Spice Rack,Kitchen,3,14.51
11115,2888,ELE-8169,Webcam HD,Electronics,1,159.1
11116,3314,HOM-9725,Storage Bin,Home,2,85.75
11117,4311,KIT-2034,Chef Knife,Kitchen,1,122.44
11118,4968,OFF-4362,Ergo Mouse,Office,1,130.56
11119,389,APP-1175,Rain Jacket,Apparel,4,97.06
11120,1047,KIT-7494,Mixing Bowls,Kitchen,1,72.58
11121,1246,KIT-8252,French Press,Kitchen,1,163.47
11122,1671,OUT-2541,Camp Chair,Outdoors,5,63.87
11123,4397,OFF-6512,Standing Mat,Office,3,170.78
11124,765,KIT-1119,Mixing Bowls,Kitchen,1,77.97
11125,327,OFF-4074,Notebook Set,Office,1,169.35
11126,4054,OUT-7401,Insulated Bottle,Outdoors,2,116.0
11127,4140,OUT-1894,Trail Backpack,Outdoors,4,72.5
11128,1201,KIT-3302,Spice Rack,Kitchen,3,62.32
11129,4441,APP-2010,Canvas Tote,Apparel,1,66.81
11130,3314,OFF-7139,Whiteboard,Office,2,42.18
11131,3905,HOM-2677,Wall Clock,Home,3,105.05
11132,3449,OUT-2408,Trail Backpack,Outdoors,1,106.96
11133,4493,APP-2499,Rain Jacket,Apparel,4,180.94
11134,3010,KIT-4773,French Press,Kitchen,2,162.65
11135,2838,HOM-6673,Wall Clock,Home,1,158.18
11136,4300,KIT-3772,French Press,Kitchen,1,82.15
11137,1019,ELE-1950,Wireless Earbuds,Electronics,5,74.43
11138,4873,KIT-5607,Mixing Bowls,Kitchen,1,174.27
11139,2019,APP-5028,Crew Socks 3-Pack,Apparel,1,36.54
11140,1346,OFF-9822,Whiteboard,Office,2,45.85
11141,2602,ELE-6721,Power Bank,Electronics,1,138.16
11142,2928,KIT-1115,Mixing Bowls,Kitchen,1,80.91
11143,1004,OFF-4164,Ergo Mouse,Office,2,120.93
11144,2137,ELE-7474,Webcam HD,Electronics,2,141.05
11145,2776,OUT-8923,Camp Chair,Outdoors,1,185.6
11146,2176,OFF-3818,Notebook Set,Office,1,41.81
11147,3014,OFF-7165,Ergo Mouse,Office,1,12.68
11148,651,OUT-9493,Headlamp,Outdoors,1,110.01
11149,1234,KIT-7840,Mixing Bowls,Kitchen,2,27.06
11150,3883,HOM-3230,Candle Set,Home,1,93.21
11151,4021,ELE-1393,USB-C Hub,Electronics,3,152.88
11152,3952,ELE-2446,Bluetooth Speaker,Electronics,1,180.87
11153,1785,HOM-1655,Storage Bin,Home,1,96.48
11154,1561,OUT-9157,Insulated Bottle,Outdoors,1,39.7
11155,2446,HOM-9843,Throw Blanket,Home,2,15.79
11156,1463,ELE-2815,Power Bank,Electronics,4,131.89
11157,635,OUT-5441,Trail Backpack,Outdoors,5,90.44
11158,3347,OFF-3573,Whiteboard,Office,1,116.83
11159,1087,HOM-8329,Throw Blanket,Home,5,54.66
11160,4419,KIT-9269,French Press,Kitchen,1,55.18
11161,3071,HOM-4417,Throw Blanket,Home,1,61.72
11162,3064,APP-9565,Canvas Tote,Apparel,1,76.41
11163,3859,APP-5022,Baseball Cap,Apparel,2,141.82
11164,3478,OFF-8997,Standing Mat,Office,1,154.8
11165,2332,APP-9676,Canvas Tote,Apparel,1,167.43
11166,3798,HOM-7014,Wall Clock,Home,1,156.5
11167,3476,APP-6144,Rain Jacket,Apparel,1,162.39
11168,4809,HOM-4302,Table Lamp,Home,2,113.19
11169,1133,APP-7874,Crew Socks 3-Pack,Apparel,4,113.94
11170,1865,KIT-7819,Chef Knife,Kitchen,2,182.39
11171,843,KIT-3296,Cutting Board,Kitchen,4,69.67
11172,1956,APP-4158,Crew Socks 3-Pack,Apparel,4,119.57
11173,4094,KIT-7406,Chef Knife,Kitchen,1,72.21
11174,2615,HOM-7301,Wall Clock,Home,1,165.83
11175,317,ELE-8687,Power Bank,Electronics,4,99.78
11176,1591,KIT-2301,Cutting Board,Kitchen,1,27.07
11177,925,OFF-8547,Desk Organizer,Office,2,138.23
11178,503,APP-3292,Canvas Tote,Apparel,1,58.18
11179,3007,OFF-9574,Whiteboard,Office,1,136.72
11180,4496,OFF-3915,Whiteboard,Office,2,107.19
11181,4295,HOM-6202,Wall Clock,Home,3,173.15
11182,119,HOM-8068,Throw Blanket,Home,3,158.49
11183,3966,KIT-4400,Cutting Board,Kitchen,1,143.24
11184,4421,APP-6670,Baseball Cap,Apparel,1,166.21
11185,1448,KIT-4317,French Press,Kitchen,1,124.53
11186,4227,APP-3341,Canvas Tote,Apparel,4,107.62
11187,2136,ELE-5473,Wireless Earbuds,Electronics,3,10.0
11188,3662,ELE-2438,Wireless Earbuds,Electronics,5,121.63
11189,3432,HOM-2616,Table Lamp,Home,2,14.54
11190,3873,APP-7251,Baseball Cap,Apparel,2,59.65
11191,1673,KIT-3394,Cutting Board,Kitchen,3,153.71
11192,1541,ELE-6065,Webcam HD,Electronics,1,41.95
11193,4501,OFF-2459,Desk Organizer,Office,3,14.16
11194,4703,OFF-1864,Whiteboard,Office,1,61.6
11195,304,OUT-8553,Insulated Bottle,Outdoors,1,172.13
11196,1731,OUT-2925,Hiking Poles,Outdoors,2,117.83
11197,4607,HOM-5441,Table Lamp,Home,2,51.93
11198,1327,APP-8226,Baseball Cap,Apparel,1,116.92
11199,644,OUT-7019,Trail Backpack,Outdoors,2,156.14
11200,1986,HOM-9430,Throw Blanket,Home,1,130.73
11201,568,KIT-1505,Cutting Board,Kitchen,1,14.35
11202,2727,OFF-2841,Whiteboard,Office,1,153.05
11203,2095,HOM-3249,Wall Clock,Home,1,128.33
11204,556,APP-3021,Baseball Cap,Apparel,1,73.11
11205,2527,OUT-4227,Hiking Poles,Outdoors,2,87.72
11206,4167,OUT-8134,Trail Backpack,Outdoors,1,83.65
11207,4623,ELE-3822,Wireless Earbuds,Electronics,5,60.9
11208,4726,ELE-1689,Bluetooth Speaker,Electronics,1,94.62
11209,2506,KIT-9092,Chef Knife,Kitchen,1,34.75
11210,4559,KIT-4244,Mixing Bowls,Kitchen,1,18.97
11211,2146,APP-9789,Rain Jacket,Apparel,5,71.77
11212,1480,OUT-8217,Trail Backpack,Outdoors,1,89.52
11213,3801,OFF-3752,Desk Organizer,Office,1,141.7
11214,4319,KIT-8419,Mixing Bowls,Kitchen,4,44.52
11215,3637,HOM-6178,Storage Bin,Home,4,132.13
11216,1641,OUT-1891,Insulated Bottle,Outdoors,1,64.56
11217,3226,APP-2048,Rain Jacket,Apparel,1,92.78
11218,4438,KIT-8203,Cutting Board,Kitchen,1,133.44
11219,2778,ELE-2862,USB-C Hub,Electronics,1,25.24
11220,1102,ELE-9554,Power Bank,Electronics,4,164.05
11221,1066,HOM-3242,Storage Bin,Home,1,31.18
11222,1165,HOM-5209,Wall Clock,Home,2,33.06
11223,467,OUT-3856,Camp Chair,Outdoors,5,181.28
11224,1954,ELE-6542,USB-C Hub,Electronics,1,9.18
11225,31,OUT-4684,Insulated Bottle,Outdoors,3,59.1
11226,4479,KIT-5409,French Press,Kitchen,4,57.89
11227,2779,ELE-8339,USB-C Hub,Electronics,3,122.76
11228,4415,OUT-6860,Camp Chair,Outdoors,1,152.73
11229,4331,ELE-6858,Wireless Earbuds,Electronics,1,39.89
11230,2696,HOM-5157,Candle Set,Home,1,49.04
11231,4683,KIT-9503,Spice Rack,Kitchen,2,152.54
11232,1614,KIT-2438,Cutting Board,Kitchen,1,172.99
11233,1373,OFF-4536,Desk Organizer,Office,1,150.08
11234,692,OFF-2767,Ergo Mouse,Office,5,144.97
11235,3073,HOM-5696,Storage Bin,Home,1,77.74
11236,4803,OFF-8499,Notebook Set,Office,2,30.21
11237,726,ELE-5958,USB-C Hub,Electronics,1,160.8
11238,2516,ELE-3745,USB-C Hub,Electronics,1,169.82
11239,1614,ELE-4752,Wireless Earbuds,Electronics,2,36.96
11240,3023,APP-7254,Zip Hoodie,Apparel,2,21.56
11241,3789,KIT-8470,Cutting Board,Kitchen,4,180.61
11242,4554,KIT-6551,Spice Rack,Kitchen,1,30.5
11243,3410,ELE-4519,USB-C Hub,Electronics,1,75.92
11244,221,OUT-6649,Insulated Bottle,Outdoors,2,121.8
11245,4958,ELE-8180,Webcam HD,Electronics,2,9.61
11246,1808,KIT-8494,Chef Knife,Kitchen,3,15.21
11247,4319,ELE-6252,Wireless Earbuds,Electronics,1,31.75
11248,849,OUT-3099,Insulated Bottle,Outdoors,4,81.64
11249,1082,HOM-2798,Throw Blanket,Home,5,103.57
11250,3425,APP-8779,Rain Jacket,Apparel,1,185.94
11251,2275,ELE-2786,Power Bank,Electronics,1,25.11
11252,3081,OFF-1832,Ergo Mouse,Office,5,40.11
11253,1753,OUT-4379,Camp Chair,Outdoors,2,24.52
11254,4251,APP-8417,Canvas Tote,Apparel,2,158.59
11255,4092,OUT-2206,Hiking Poles,Outdoors,1,166.38
11256,367,KIT-4973,Spice Rack,Kitchen,5,126.47
11257,1325,ELE-7518,Webcam HD,Electronics,5,73.63
11258,3945,HOM-7324,Throw Blanket,Home,2,85.66
11259,1234,OFF-2373,Standing Mat,Office,4,188.96
11260,568,APP-3470,Canvas Tote,Apparel,3,120.53
11261,139,ELE-8016,USB-C Hub,Electronics,1,152.42
11262,4395,ELE-3963,Power Bank,Electronics,4,49.03
11263,4011,OUT-8378,Headlamp,Outdoors,3,177.97
11264,1674,ELE-9528,Bluetooth Speaker,Electronics,3,138.91
11265,3326,APP-5665,Baseball Cap,Apparel,2,68.56
11266,3313,OFF-9860,Standing Mat,Office,4,135.14
11267,1517,APP-5836,Baseball Cap,Apparel,3,49.09
11268,4403,OUT-4108,Insulated Bottle,Outdoors,1,25.81
11269,2076,HOM-4534,Candle Set,Home,5,112.6
11270,893,ELE-7903,Power Bank,Electronics,2,166.56
11271,4110,KIT-4054,Mixing Bowls,Kitchen,3,24.64
11272,1952,OUT-8020,Trail Backpack,Outdoors,1,105.75
11273,1434,ELE-9132,Webcam HD,Electronics,2,92.19
11274,1374,HOM-5611,Candle Set,Home,1,147.93
11275,4207,HOM-6969,Storage Bin,Home,2,113.3
11276,160,ELE-1468,Wireless Earbuds,Electronics,4,48.23
11277,4296,ELE-3940,Wireless Earbuds,Electronics,1,153.11
11278,1106,APP-7609,Rain Jacket,Apparel,2,43.45
11279,1391,OFF-4732,Ergo Mouse,Office,3,152.33
11280,2793,OFF-3519,Whiteboard,Office,3,144.05
11281,383,HOM-3606,Table Lamp,Home,3,49.65
11282,4320,HOM-1691,Candle Set,Home,1,143.08
11283,4356,APP-1931,Crew Socks 3-Pack,Apparel,3,23.72
11284,3155,HOM-4594,Candle Set,Home,1,156.57
11285,11,HOM-6021,Candle Set,Home,3,32.38
11286,350,KIT-4104,Chef Knife,Kitchen,3,41.44
11287,411,HOM-3449,Wall Clock,Home,1,111.98
