order_id,customer_id,order_date,status,channel
2291,291,2026-05-25,delivered,web
2292,500,2025-12-28,cancelled,web
2293,315,2026-05-09,delivered,web
2294,380,2025-11-13,cancelled,web
2295,16,2026-04-06,placed,web
2296,79,2025-10-24,delivered,web
2297,112,2025-07-21,shipped,web
2298,373,2026-06-25,cancelled,web
2299,247,2025-10-16,cancelled,web
2300,283,2026-06-04,shipped,mobile
2301,254,2026-02-14,delivered,web
2302,99,2025-11-11,shipped,mobile
2303,455,2025-11-26,cancelled,web
2304,407,2026-05-02,shipped,mobile
2305,489,2026-03-12,delivered,web
2306,306,2025-11-22,delivered,mobile
2307,311,2026-01-18,delivered,mobile
2308,192,2026-05-25,delivered,web
2309,456,2025-07-23,cancelled,web
2310,210,2025-12-03,delivered,partner
2311,487,2026-04-03,delivered,web
2312,93,2025-12-18,delivered,web
2313,126,2025-08-12,shipped,web
2314,75,2025-12-13,placed,web
2315,6,2025-12-21,shipped,mobile
2316,165,2025-11-02,delivered,web
2317,309,2025-10-22,delivered,web
2318,143,2026-05-13,cancelled,mobile
2319,344,2025-08-13,delivered,mobile
2320,350,2026-02-13,shipped,web
2321,101,2025-07-31,delivered,web
2322,141,2026-02-06,placed,web
2323,308,2025-12-20,delivered,web
2324,11,2025-11-28,placed,mobile
2325,295,2025-07-08,cancelled,web
2326,431,2026-01-28,placed,web
2327,271,2025-07-26,shipped,web
2328,241,2025-08-23,delivered,web
2329,155,2025-11-23,shipped,web
2330,41,2026-04-16,delivered,web
2331,25,2026-01-23,shipped,partner
2332,253,2026-05-30,cancelled,web
2333,192,2026-05-18,placed,web
2334,423,2025-07-11,placed,partner
2335,442,2026-06-23,delivered,web
2336,46,2025-10-11,delivered,mobile
2337,418,2026-04-07,cancelled,partner
2338,445,2025-08-01,shipped,mobile
2339,57,2025-07-30,cancelled,web
2340,169,2026-06-23,delivered,mobile
2341,139,2026-06-28,shipped,web
2342,236,2025-09-05,placed,partner
2343,386,2026-05-01,delivered,partner
2344,212,2026-05-28,delivered,web
2345,271,2025-11-06,delivered,mobile
2346,500,2025-11-26,shipped,mobile
2347,116,2025-08-22,shipped,web
2348,43,2026-01-02,delivered,partner
2349,338,2026-06-02,delivered,web
2350,40,2025-08-13,cancelled,web
2351,7,2026-06-14,shipped,mobile
2352,97,2026-03-12,placed,web
2353,303,2026-04-02,delivered,web
2354,484,2025-12-12,delivered,mobile
2355,435,2026-03-21,placed,web
2356,470,2026-01-08,delivered,web
2357,318,2026-03-25,shipped,web
2358,36,2025-11-25,delivered,mobile
2359,488,2026-04-27,delivered,web
2360,449,2025-08-29,delivered,web
2361,458,2026-02-26,shipped,web
2362,339,2026-04-03,delivered,web
2363,475,2026-04-13,placed,web
2364,78,2026-01-25,delivered,web
2365,28,2026-02-16,shipped,web
2366,333,2026-01-17,delivered,web
2367,151,2025-10-10,delivered,mobile
2368,272,2026-05-13,delivered,web
2369,349,2025-07-31,delivered,partner
2370,113,2025-09-02,placed,web
2371,137,2025-11-05,placed,web
2372,116,2026-05-19,delivered,web
2373,202,2025-08-26,shipped,mobile
2374,355,2025-11-20,delivered,web
2375,105,2025-12-30,delivered,mobile
2376,148,2025-07-07,placed,web
2377,359,2026-05-20,delivered,web
2378,465,2026-06-23,shipped,web
2379,36,2025-09-29,shipped,partner
2380,73,2025-07-12,delivered,web
2381,11,2025-10-04,cancelled,partner
2382,88,2026-06-18,delivered,web
2383,181,2026-03-05,delivered,web
2384,127,2026-03-04,placed,mobile
2385,291,2026-06-19,cancelled,mobile
2386,269,2026-03-20,shipped,web
2387,49,2025-08-26,shipped,mobile
2388,232,2026-03-14,delivered,partner
2389,132,2026-06-10,delivered,web
2390,7,2026-01-02,shipped,web
2391,266,2026-06-10,delivered,partner
2392,306,2026-03-10,placed,mobile
2393,373,2026-05-29,placed,partner
2394,439,2025-10-26,delivered,web
2395,255,2025-07-21,shipped,mobile
2396,499,2026-02-11,delivered,mobile
2397,100,2026-01-15,delivered,partner
2398,450,2026-05-22,delivered,partner
2399,231,2026-04-01,shipped,partner
2400,179,2025-12-22,delivered,web
2401,142,2025-12-11,shipped,mobile
2402,360,2025-12-28,delivered,web
2403,408,2026-02-23,delivered,mobile
2404,178,2025-11-30,placed,web
2405,475,2026-06-21,placed,mobile
2406,268,2025-12-01,delivered,mobile
2407,156,2026-03-12,shipped,mobile
2408,8,2026-02-23,placed,web
2409,304,2025-09-07,placed,web
2410,221,2026-01-02,delivered,web
2411,129,2025-09-14,delivered,web
2412,440,2026-03-20,delivered,mobile
2413,80,2025-08-19,delivered,web
2414,376,2025-10-14,delivered,partner
2415,149,2025-10-26,placed,partner
2416,128,2026-06-18,delivered,web
2417,496,2025-08-25,delivered,partner
2418,306,2025-12-12,shipped,web
2419,449,2025-12-18,delivered,web
2420,394,2025-10-16,shipped,web
2421,103,2025-12-07,shipped,web
2422,475,2026-05-23,delivered,web
2423,401,2026-02-14,placed,web
2424,356,2025-12-13,delivered,mobile
2425,184,2026-03-02,delivered,web
2426,493,2026-02-01,delivered,partner
2427,14,2026-02-06,placed,web
2428,465,2025-12-07,delivered,mobile
2429,192,2025-09-09,delivered,partner
2430,450,2025-12-03,placed,mobile
2431,65,2026-01-28,delivered,web
2432,391,2026-03-28,delivered,web
2433,29,2025-11-21,delivered,mobile
2434,171,2026-05-06,placed,web
2435,247,2026-06-24,shipped,web
2436,380,2026-05-01,delivered,mobile
2437,28,2026-06-30,shipped,web
2438,380,2026-03-16,placed,partner
2439,328,2025-09-23,shipped,web
2440,480,2025-07-09,delivered,mobile
2441,103,2025-09-02,placed,web
2442,451,2025-09-05,delivered,web
2443,54,2026-03-05,placed,web
2444,201,2025-08-03,cancelled,web
2445,248,2025-10-08,delivered,mobile
2446,280,2025-11-16,delivered,mobile
2447,440,2026-06-07,delivered,web
2448,326,2025-07-17,shipped,mobile
2449,337,2025-11-06,shipped,mobile
2450,280,2025-10-16,delivered,web
2451,342,2025-08-26,cancelled,web
2452,342,2025-11-23,delivered,mobile
2453,55,2026-02-28,delivered,web
2454,15,2025-11-28,delivered,mobile
2455,6,2026-04-29,shipped,mobile
2456,458,2026-06-07,delivered,web
2457,465,2026-01-03,cancelled,web
2458,371,2026-02-25,shipped,partner
2459,184,2026-03-19,delivered,web
2460,179,2026-07-02,delivered,web
2461,90,2026-06-06,shipped,mobile
2462,289,2025-12-26,delivered,partner
2463,72,2025-11-25,delivered,mobile
2464,473,2026-01-23,placed,mobile
2465,248,2026-01-14,cancelled,mobile
2466,93,2026-04-26,delivered,web
2467,338,2026-04-01,shipped,mobile
2468,302,2026-04-29,shipped,mobile
2469,207,2025-08-09,placed,partner
2470,82,2025-11-01,placed,web
2471,479,2026-06-18,delivered,mobile
2472,396,2025-11-04,placed,partner
2473,373,2026-01-18,delivered,web
2474,33,2025-08-06,delivered,web
2475,434,2025-08-12,delivered,web
2476,324,2025-07-21,cancelled,web
2477,358,2026-02-21,delivered,partner
2478,294,2026-04-16,shipped,web
2479,225,2026-06-18,shipped,web
2480,83,2026-02-13,delivered,mobile
2481,99,2025-08-19,delivered,mobile
2482,343,2025-08-24,shipped,mobile
2483,458,2025-07-08,delivered,web
2484,280,2025-08-11,shipped,mobile
2485,491,2026-05-30,delivered,web
2486,107,2026-04-24,delivered,web
2487,183,2026-05-18,delivered,partner
2488,411,2025-08-09,delivered,mobile
2489,448,2025-08-11,delivered,web
2490,265,2025-12-05,placed,web
2491,27,2026-05-09,delivered,web
2492,421,2025-12-01,cancelled,web
2493,361,2026-01-05,placed,partner
2494,496,2025-11-30,placed,mobile
2495,437,2026-03-28,cancelled,web
2496,205,2026-05-18,placed,mobile
2497,57,2026-04-30,delivered,partner
2498,135,2026-06-05,placed,web
2499,134,2025-10-16,shipped,mobile
2500,72,2025-10-18,delivered,mobile
2501,474,2026-06-10,cancelled,web
2502,253,2025-08-12,delivered,mobile
2503,313,2026-06-30,delivered,mobile
2504,178,2025-08-11,cancelled,mobile
2505,314,2025-08-16,delivered,web
2506,67,2025-11-21,delivered,web
2507,255,2026-03-22,shipped,web
2508,245,2025-12-08,delivered,partner
2509,117,2025-07-16,cancelled,web
2510,401,2025-10-14,delivered,partner
2511,350,2026-06-21,delivered,mobile
2512,27,2026-01-20,delivered,mobile
2513,221,2026-06-30,delivered,web
2514,225,2025-09-04,delivered,partner
2515,189,2026-01-02,shipped,web
2516,30,2025-11-04,shipped,mobile
2517,117,2026-02-02,delivered,partner
2518,407,2026-04-06,delivered,partner
2519,8,2025-11-10,delivered,web
2520,65,2026-02-15,shipped,web
2521,180,2026-05-10,delivered,web
2522,150,2025-09-10,delivered,web
2523,63,2026-06-07,placed,web
2524,279,2025-10-19,delivered,mobile
2525,183,2025-10-26,delivered,web
2526,188,2026-04-14,shipped,mobile
2527,270,2025-11-19,shipped,web
2528,54,2025-08-02,shipped,web
2529,487,2026-05-20,delivered,web
2530,467,2025-09-14,delivered,web
2531,157,2026-04-15,shipped,web
2532,418,2025-09-16,placed,web
2533,226,2026-06-03,delivered,partner
2534,11,2026-03-18,delivered,web
2535,302,2026-01-18,shipped,partner
2536,31,2025-11-25,delivered,web
2537,10,2026-01-17,delivered,web
2538,106,2026-01-16,shipped,web
2539,27,2026-06-09,shipped,web
2540,179,2025-07-19,cancelled,mobile
2541,173,2025-11-17,delivered,mobile
2542,388,2025-07-20,shipped,mobile
2543,223,2026-02-09,delivered,partner
2544,386,2025-08-04,delivered,mobile
2545,488,2026-06-18,shipped,partner
2546,274,2026-02-28,delivered,mobile
2547,394,2026-03-28,shipped,partner
2548,240,2025-11-04,placed,web
2549,410,2026-06-20,cancelled,web
2550,128,2026-04-09,shipped,mobile
2551,20,2026-05-17,shipped,web
2552,129,2026-06-05,delivered,mobile
2553,64,2025-12-10,delivered,web
2554,136,2025-10-05,delivered,web
2555,5,2026-03-01,placed,web
2556,327,2026-04-16,shipped,web
2557,481,2025-08-15,shipped,mobile
2558,161,2025-08-07,delivered,web
2559,403,2025-11-24,shipped,web
2560,117,2026-05-24,shipped,partner
2561,336,2025-07-31,shipped,mobile
2562,95,2026-06-21,delivered,web
2563,163,2025-07-27,delivered,web
2564,488,2026-07-06,cancelled,partner
2565,9,2026-06-18,delivered,mobile
2566,277,2025-07-28,delivered,web
2567,40,2026-03-22,delivered,web
2568,122,2025-10-18,shipped,web
2569,422,2026-06-19,delivered,mobile
2570,449,2025-11-27,placed,web
2571,404,2026-01-06,shipped,web
2572,334,2026-01-13,delivered,partner
2573,319,2025-07-21,shipped,web
2574,477,2025-09-20,cancelled,web
2575,312,2025-10-22,delivered,web
2576,400,2026-03-23,delivered,mobile
2577,482,2025-10-24,delivered,mobile
2578,337,2025-09-20,delivered,partner
2579,41,2025-08-14,cancelled,partner
2580,290,2026-03-20,cancelled,mobile
2581,376,2026-02-05,delivered,web
2582,450,2026-04-02,delivered,mobile
2583,338,2026-03-31,delivered,web
2584,100,2026-04-26,shipped,web
2585,125,2026-01-07,shipped,web
2586,498,2025-09-03,delivered,web
2587,491,2026-01-31,delivered,web
2588,259,2025-08-14,cancelled,mobile
2589,310,2025-10-31,delivered,web
2590,292,2025-09-08,cancelled,web
2591,466,2026-01-30,delivered,mobile
2592,311,2025-11-16,delivered,web
2593,61,2025-08-16,delivered,web
2594,76,2026-04-26,delivered,partner
2595,102,2025-10-06,delivered,web
2596,62,2026-02-05,shipped,mobile
2597,477,2026-03-03,delivered,web
2598,18,2026-02-11,placed,web
2599,38,2025-09-11,delivered,web
2600,199,2026-02-07,delivered,web
2601,286,2025-11-06,delivered,web
2602,460,2025-12-25,delivered,mobile
2603,370,2025-07-29,placed,partner
2604,487,2026-02-20,cancelled,mobile
2605,380,2026-02-14,shipped,web
2606,69,2025-10-07,delivered,mobile
2607,420,2026-03-23,placed,partner
2608,304,2026-05-05,delivered,mobile
2609,195,2025-12-17,delivered,web
2610,302,2025-11-26,cancelled,web
2611,153,2026-03-15,shipped,mobile
2612,460,2026-03-31,delivered,mobile
2613,219,2025-11-29,shipped,web
2614,92,2025-09-17,placed,partner
2615,452,2025-10-21,delivered,web
2616,451,2026-05-17,shipped,web
2617,85,2025-09-04,shipped,web
2618,115,2025-09-30,shipped,partner
2619,311,2025-08-29,cancelled,mobile
2620,73,2025-08-24,shipped,mobile
2621,387,2025-09-30,placed,partner
2622,492,2026-04-08,delivered,web
2623,251,2025-07-19,delivered,web
2624,486,2026-04-24,delivered,web
2625,65,2026-02-23,shipped,web
2626,362,2025-09-05,delivered,web
2627,135,2025-08-19,delivered,partner
2628,375,2026-06-13,placed,web
2629,41,2025-10-27,delivered,web
2630,260,2025-12-24,shipped,mobile
2631,263,2026-06-15,delivered,mobile
2632,162,2025-07-25,delivered,partner
2633,407,2026-03-29,shipped,mobile
2634,339,2026-05-22,placed,mobile
2635,5,2025-11-08,placed,web
2636,483,2025-10-26,delivered,web
2637,78,2026-03-11,delivered,mobile
2638,145,2025-09-11,shipped,partner
2639,487,2026-03-27,delivered,mobile
2640,2,2026-02-13,placed,mobile
2641,107,2026-07-04,shipped,web
2642,135,2026-05-16,delivered,mobile
2643,327,2025-12-31,delivered,mobile
2644,93,2025-12-06,delivered,partner
2645,343,2026-03-11,delivered,mobile
2646,307,2026-01-04,delivered,web
2647,113,2025-09-01,cancelled,partner
2648,392,2025-11-30,delivered,web
2649,127,2026-06-10,delivered,web
2650,490,2025-12-16,delivered,web
2651,204,2026-07-01,placed,partner
2652,431,2026-03-13,delivered,mobile
2653,15,2025-12-01,shipped,web
2654,436,2026-01-31,placed,mobile
2655,134,2026-06-16,shipped,web
2656,227,2026-02-08,delivered,partner
2657,138,2026-03-11,delivered,web
2658,420,2025-07-29,shipped,web
2659,294,2025-09-29,delivered,mobile
2660,57,2026-05-16,delivered,web
2661,277,2025-07-16,cancelled,web
2662,195,2025-08-21,delivered,web
2663,181,2026-04-15,placed,web
2664,108,2026-01-07,delivered,partner
2665,430,2026-04-06,delivered,mobile
2666,149,2025-09-26,cancelled,web
2667,111,2026-04-15,delivered,partner
2668,19,2025-07-16,delivered,web
2669,257,2026-01-25,delivered,web
2670,145,2025-12-07,placed,mobile
2671,353,2025-11-09,placed,mobile
2672,417,2026-01-15,delivered,web
2673,380,2025-11-21,delivered,web
2674,259,2026-07-01,delivered,web
2675,8,2026-04-09,delivered,web
2676,377,2026-05-03,delivered,web
2677,311,2025-12-12,delivered,web
2678,381,2025-07-17,shipped,web
2679,52,2025-11-18,cancelled,mobile
2680,193,2025-12-02,delivered,web
2681,209,2026-04-19,shipped,web
2682,360,2026-04-05,delivered,web
2683,255,2026-01-23,cancelled,mobile
2684,366,2025-08-30,delivered,mobile
2685,13,2026-01-25,delivered,web
2686,245,2026-04-20,placed,web
2687,74,2026-05-24,cancelled,web
2688,87,2025-10-20,delivered,web
2689,128,2025-08-17,placed,mobile
2690,243,2026-03-30,delivered,mobile
2691,120,2025-08-05,delivered,web
2692,160,2025-12-25,delivered,web
2693,353,2026-04-21,delivered,partner
2694,138,2026-06-24,shipped,mobile
2695,251,2026-04-11,delivered,partner
2696,121,2025-12-17,delivered,web
2697,285,2025-08-16,cancelled,web
2698,40,2026-01-14,placed,web
2699,267,2025-09-06,shipped,web
2700,498,2025-09-02,placed,web
2701,88,2026-05-22,delivered,web
2702,384,2026-04-12,delivered,web
2703,61,2026-02-13,cancelled,mobile
2704,451,2026-06-17,shipped,web
2705,456,2026-01-12,delivered,web
2706,149,2026-03-30,delivered,mobile
2707,488,2026-07-06,delivered,mobile
2708,242,2026-02-27,shipped,web
2709,383,2025-09-13,shipped,mobile
2710,243,2025-07-11,shipped,web
2711,241,2025-08-09,cancelled,web
2712,360,2025-10-10,shipped,web
2713,235,2025-12-22,placed,mobile
2714,305,2025-09-24,placed,mobile
2715,453,2025-10-29,shipped,web
2716,99,2025-11-23,shipped,partner
2717,219,2026-05-01,delivered,web
2718,393,2026-01-28,cancelled,mobile
2719,329,2026-06-08,shipped,mobile
2720,53,2025-10-24,shipped,web
2721,53,2025-09-08,delivered,mobile
2722,393,2026-01-18,shipped,mobile
2723,304,2026-05-11,shipped,mobile
2724,447,2026-05-17,delivered,web
2725,87,2025-07-07,delivered,partner
2726,47,2026-05-16,placed,web
2727,448,2025-07-06,shipped,partner
2728,27,2025-09-14,delivered,web
2729,341,2026-03-04,shipped,web
2730,61,2025-11-06,delivered,web
2731,198,2026-07-02,delivered,web
2732,268,2025-12-15,delivered,partner
2733,432,2025-10-23,cancelled,partner
2734,427,2025-11-25,delivered,mobile
2735,287,2026-02-17,delivered,mobile
2736,351,2025-09-05,delivered,web
2737,179,2025-10-05,placed,web
2738,239,2026-06-14,shipped,web
2739,316,2026-04-18,delivered,partner
2740,98,2026-01-17,delivered,partner
2741,6,2025-10-14,delivered,web
2742,3,2026-05-02,shipped,web
2743,189,2025-11-12,delivered,web
2744,140,2025-07-23,delivered,mobile
2745,204,2025-07-28,cancelled,mobile
2746,141,2026-05-22,placed,mobile
2747,16,2026-03-04,cancelled,mobile
2748,252,2025-10-02,delivered,partner
2749,385,2026-04-11,delivered,web
2750,15,2026-05-15,delivered,web
2751,377,2025-10-04,delivered,web
2752,215,2025-09-05,placed,mobile
2753,32,2025-12-13,placed,web
2754,437,2025-10-13,delivered,mobile
2755,171,2026-06-15,delivered,web
2756,364,2025-09-30,cancelled,mobile
2757,484,2026-01-09,delivered,partner
2758,207,2026-02-04,delivered,mobile
2759,34,2025-10-12,delivered,web
2760,374,2025-11-19,placed,web
2761,142,2026-05-13,shipped,web
2762,89,2026-05-27,delivered,mobile
2763,2,2025-12-12,shipped,web
2764,175,2026-03-01,delivered,mobile
2765,290,2026-02-28,placed,partner
2766,94,2025-08-19,shipped,mobile
2767,495,2025-07-16,delivered,mobile
2768,112,2026-05-28,delivered,web
2769,371,2025-11-09,shipped,mobile
2770,483,2025-10-11,delivered,mobile
2771,159,2025-08-02,delivered,web
2772,143,2025-09-15,delivered,web
2773,428,2025-10-10,shipped,web
2774,152,2025-11-15,delivered,web
2775,251,2026-01-03,delivered,web
2776,329,2026-03-30,delivered,mobile
2777,426,2025-10-01,placed,mobile
2778,198,2025-09-23,delivered,web
2779,360,2026-02-13,shipped,mobile
2780,408,2025-11-30,shipped,mobile
2781,258,2026-04-14,delivered,mobile
2782,47,2026-03-25,delivered,web
2783,240,2025-11-16,placed,web
2784,338,2026-05-25,shipped,web
2785,301,2025-12-18,delivered,web
2786,302,2025-07-23,shipped,web
2787,184,2025-07-10,shipped,web
2788,173,2026-06-02,cancelled,web
2789,184,2025-12-09,shipped,web
2790,386,2025-07-17,delivered,mobile
2791,304,2026-04-26,delivered,mobile
2792,243,2025-11-07,shipped,web
2793,173,2026-03-10,delivered,web
2794,498,2025-11-02,delivered,partner
2795,260,2025-08-30,delivered,mobile
2796,489,2026-04-27,delivered,web
2797,263,2025-09-29,cancelled,partner
2798,495,2026-06-28,cancelled,web
2799,498,2026-04-22,delivered,web
2800,171,2025-08-02,cancelled,web
2801,393,2025-09-16,delivered,web
2802,85,2026-02-26,placed,web
2803,453,2025-10-02,shipped,web
2804,121,2025-10-18,delivered,mobile
2805,79,2026-06-21,delivered,mobile
2806,3,2026-03-07,shipped,web
2807,282,2026-06-22,delivered,web
2808,242,2026-06-13,delivered,web
2809,125,2025-08-24,delivered,web
2810,479,2025-09-12,delivered,web
2811,145,2026-06-16,delivered,web
2812,202,2026-04-05,placed,web
2813,380,2026-05-02,placed,partner
2814,92,2025-11-03,delivered,web
2815,422,2025-07-06,delivered,mobile
2816,469,2025-08-14,delivered,web
2817,97,2025-07-28,shipped,web
2818,174,2026-01-18,delivered,web
2819,146,2025-12-12,delivered,mobile
2820,18,2025-11-16,cancelled,web
2821,84,2026-01-25,delivered,mobile
2822,239,2025-08-17,shipped,mobile
2823,336,2026-01-29,delivered,web
2824,164,2025-09-09,delivered,web
2825,233,2025-07-11,delivered,partner
2826,206,2026-02-07,delivered,web
2827,133,2026-05-26,placed,mobile
2828,466,2026-02-21,delivered,mobile
2829,365,2025-12-24,delivered,partner
2830,58,2025-10-05,cancelled,web
2831,197,2026-06-16,placed,web
2832,486,2026-07-03,delivered,web
2833,417,2026-05-16,delivered,web
2834,25,2026-02-28,shipped,web
2835,251,2026-02-26,delivered,partner
2836,352,2026-01-11,shipped,web
2837,152,2025-07-18,delivered,web
2838,183,2026-02-04,placed,web
2839,326,2025-07-24,delivered,web
2840,19,2026-04-04,delivered,web
2841,44,2026-04-05,placed,mobile
2842,325,2026-03-15,delivered,web
2843,498,2026-02-25,delivered,web
2844,423,2026-03-31,delivered,web
2845,168,2026-01-12,placed,mobile
2846,371,2026-05-28,delivered,web
2847,263,2025-08-15,shipped,mobile
2848,155,2026-02-07,delivered,web
2849,383,2025-11-14,delivered,mobile
2850,41,2026-02-12,cancelled,mobile
2851,293,2025-11-16,cancelled,mobile
2852,277,2025-11-07,delivered,web
2853,294,2026-03-05,shipped,partner
2854,141,2026-06-23,delivered,web
2855,344,2025-07-29,delivered,partner
2856,348,2025-11-28,shipped,web
2857,10,2026-02-03,delivered,web
2858,237,2026-05-08,delivered,mobile
2859,50,2025-10-27,shipped,mobile
2860,114,2025-08-07,delivered,mobile
2861,312,2026-02-26,delivered,mobile
2862,169,2026-04-09,delivered,partner
2863,7,2025-12-28,shipped,web
2864,228,2025-09-21,delivered,mobile
2865,108,2026-04-04,delivered,mobile
2866,131,2026-01-28,placed,partner
2867,496,2025-08-15,delivered,mobile
2868,177,2025-08-17,shipped,partner
2869,190,2025-12-08,shipped,web
2870,346,2026-03-02,placed,mobile
2871,86,2026-05-21,delivered,web
2872,392,2025-07-17,delivered,web
2873,381,2026-03-14,cancelled,web
2874,276,2025-09-11,delivered,partner
2875,64,2025-08-24,delivered,web
2876,57,2026-04-24,shipped,partner
2877,393,2026-01-27,delivered,web
2878,112,2026-02-05,cancelled,web
2879,395,2026-01-07,delivered,mobile
2880,352,2026-05-26,delivered,web
2881,275,2026-04-04,delivered,partner
2882,254,2026-02-28,shipped,partner
2883,81,2025-10-04,delivered,web
2884,425,2025-12-24,delivered,mobile
2885,350,2025-08-25,delivered,mobile
2886,499,2026-02-05,delivered,mobile
2887,317,2025-10-28,placed,mobile
2888,42,2026-05-08,delivered,web
2889,12,2025-12-19,delivered,web
2890,321,2026-03-04,delivered,partner
2891,12,2026-05-09,delivered,mobile
2892,283,2026-03-24,delivered,partner
2893,83,2026-02-25,delivered,partner
2894,90,2026-03-04,cancelled,partner
2895,166,2025-09-11,shipped,partner
2896,106,2026-04-27,delivered,web
2897,309,2026-02-18,cancelled,mobile
2898,499,2026-02-27,delivered,web
2899,310,2025-12-22,delivered,partner
2900,126,2026-02-27,delivered,web
2901,384,2025-07-22,delivered,web
2902,267,2026-03-03,delivered,web
2903,214,2025-11-16,delivered,web
2904,367,2026-05-12,delivered,web
2905,13,2026-02-15,delivered,mobile
2906,150,2026-01-25,delivered,mobile
2907,21,2026-01-08,delivered,partner
2908,323,2026-06-03,delivered,mobile
2909,54,2025-09-18,delivered,mobile
2910,297,2025-09-01,delivered,web
2911,337,2025-12-26,placed,web
2912,248,2025-10-21,shipped,web
2913,356,2025-08-12,delivered,mobile
2914,386,2025-11-08,delivered,web
2915,353,2026-02-18,shipped,web
2916,133,2026-04-22,shipped,web
2917,72,2025-09-19,delivered,web
2918,451,2026-01-11,delivered,mobile
2919,158,2025-09-25,delivered,web
2920,366,2026-02-16,delivered,web
2921,413,2026-06-26,placed,mobile
2922,440,2026-01-18,shipped,web
2923,436,2025-10-22,delivered,web
2924,7,2025-11-15,delivered,web
2925,446,2026-03-27,delivered,mobile
2926,88,2025-12-29,delivered,mobile
2927,257,2025-12-13,delivered,web
2928,475,2026-03-11,delivered,partner
2929,247,2025-10-03,delivered,web
2930,343,2025-08-08,shipped,web
2931,115,2025-09-20,shipped,mobile
2932,405,2025-09-05,delivered,web
2933,236,2026-04-23,cancelled,partner
2934,431,2026-03-31,delivered,mobile
2935,187,2026-06-11,placed,mobile
2936,488,2025-12-21,delivered,web
2937,493,2026-04-05,delivered,web
2938,41,2025-08-03,delivered,web
2939,126,2025-11-14,delivered,web
2940,480,2026-06-04,delivered,web
2941,368,2026-02-24,shipped,partner
2942,137,2026-04-14,shipped,mobile
2943,376,2025-08-07,cancelled,web
2944,156,2025-08-06,shipped,web
2945,390,2026-04-29,delivered,web
2946,452,2025-08-01,shipped,mobile
2947,101,2026-03-07,placed,web
2948,102,2025-08-26,delivered,web
2949,250,2025-12-06,delivered,mobile
2950,441,2025-09-01,delivered,web
2951,330,2025-10-13,delivered,mobile
2952,387,2026-02-24,cancelled,web
2953,209,2026-05-09,shipped,mobile
2954,169,2026-03-22,delivered,web
2955,331,2025-12-06,shipped,web
2956,175,2025-11-23,delivered,web
2957,321,2026-02-16,placed,mobile
2958,94,2026-03-12,placed,partner
2959,261,2026-03-03,delivered,web
2960,390,2026-02-12,delivered,web
2961,442,2026-02-17,shipped,mobile
2962,422,2025-10-07,shipped,web
2963,119,2025-10-23,shipped,web
2964,393,2026-04-03,delivered,mobile
2965,475,2026-05-14,shipped,mobile
2966,166,2025-09-24,shipped,web
2967,88,2025-09-24,delivered,web
2968,490,2026-03-27,cancelled,mobile
2969,404,2026-02-04,delivered,web
2970,478,2025-11-17,delivered,partner
2971,156,2026-01-11,placed,web
2972,182,2025-12-14,delivered,web
2973,202,2026-02-04,placed,partner
2974,29,2026-01-31,delivered,mobile
2975,500,2026-02-24,delivered,web
2976,361,2025-10-17,shipped,mobile
2977,151,2026-01-13,placed,web
2978,196,2025-12-19,delivered,mobile
2979,409,2025-10-24,delivered,web
2980,141,2025-08-29,placed,web
2981,371,2026-03-08,cancelled,mobile
2982,488,2025-07-29,delivered,web
2983,492,2026-07-02,delivered,web
2984,311,2026-05-02,delivered,web
2985,328,2025-12-28,shipped,web
2986,473,2025-11-28,placed,web
2987,384,2025-08-12,shipped,mobile
2988,212,2025-09-21,delivered,mobile
2989,294,2025-10-16,delivered,web
2990,168,2026-04-25,delivered,mobile
2991,286,2026-04-03,delivered,mobile
2992,72,2025-08-09,delivered,mobile
2993,379,2025-12-13,cancelled,web
2994,396,2026-02-19,delivered,web
2995,165,2026-03-02,shipped,web
2996,102,2026-06-17,cancelled,web
2997,310,2025-07-17,placed,mobile
2998,219,2026-01-24,delivered,mobile
2999,426,2026-04-02,placed,partner
3000,192,2025-07-14,delivered,partner
3001,492,2026-03-21,delivered,web
3002,276,2026-03-14,shipped,web
3003,35,2025-08-13,delivered,partner
3004,400,2025-09-01,delivered,mobile
3005,434,2025-08-19,delivered,web
3006,333,2025-10-11,delivered,mobile
3007,221,2025-11-24,delivered,partner
3008,379,2025-09-21,delivered,web
3009,332,2026-04-26,shipped,web
3010,355,2026-02-12,delivered,web
3011,151,2025-07-09,delivered,web
3012,5,2025-10-29,shipped,web
3013,439,2025-10-28,delivered,mobile
3014,273,2026-02-25,delivered,web
3015,421,2026-04-26,cancelled,partner
3016,367,2026-04-27,shipped,mobile
3017,106,2025-12-10,shipped,web
3018,309,2025-07-26,delivered,web
3019,489,2025-08-10,shipped,web
3020,118,2026-06-07,shipped,web
3021,218,2025-11-21,shipped,partner
3022,396,2026-01-03,placed,partner
3023,484,2026-02-16,placed,partner
3024,14,2026-02-18,delivered,partner
3025,107,2026-01-16,placed,web
3026,102,2025-10-19,delivered,mobile
3027,64,2025-08-22,cancelled,web
3028,297,2026-03-27,placed,mobile
3029,62,2026-03-13,delivered,web
3030,163,2026-02-03,shipped,partner
3031,410,2026-03-22,delivered,web
3032,58,2026-02-24,placed,web
3033,216,2026-01-26,cancelled,web
3034,185,2025-12-11,delivered,web
3035,435,2026-06-04,shipped,partner
3036,44,2026-06-04,delivered,web
3037,242,2025-07-14,cancelled,web
